"Plot Title: 22008793"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 22008793, SEN S/N: 22008793)","Intensity, lum/ft² (LGR S/N: 22008793, SEN S/N: 22008793)"
276,06/29/25 04:45:00 AM,53.973,4.0
277,06/29/25 05:00:00 AM,53.973,11.0
278,06/29/25 05:15:00 AM,53.973,17.0
279,06/29/25 05:30:00 AM,53.798,22.0
280,06/29/25 05:45:00 AM,53.973,26.0
281,06/29/25 06:00:00 AM,53.798,29.0
282,06/29/25 06:15:00 AM,53.973,45.0
283,06/29/25 06:30:00 AM,53.973,152.0
284,06/29/25 06:45:00 AM,53.798,192.0
285,06/29/25 07:00:00 AM,53.973,240.0
286,06/29/25 07:15:00 AM,53.973,288.0
287,06/29/25 07:30:00 AM,53.973,352.0
288,06/29/25 07:45:00 AM,53.973,416.0
289,06/29/25 08:00:00 AM,54.147,480.0
290,06/29/25 08:15:00 AM,54.147,608.0
291,06/29/25 08:30:00 AM,54.147,608.0
292,06/29/25 08:45:00 AM,54.495,608.0
293,06/29/25 09:00:00 AM,55.017,800.0
294,06/29/25 09:15:00 AM,55.364,1152.0
295,06/29/25 09:30:00 AM,55.884,1024.0
296,06/29/25 09:45:00 AM,56.923,1152.0
297,06/29/25 10:00:00 AM,56.057,1280.0
298,06/29/25 10:15:00 AM,55.364,1216.0
299,06/29/25 10:30:00 AM,55.711,1536.0
300,06/29/25 10:45:00 AM,54.842,1472.0
301,06/29/25 11:00:00 AM,54.147,1344.0
302,06/29/25 11:15:00 AM,53.973,1344.0
303,06/29/25 11:30:00 AM,54.322,1152.0
304,06/29/25 11:45:00 AM,54.669,1344.0
305,06/29/25 12:00:00 PM,54.842,1408.0
306,06/29/25 12:15:00 PM,54.842,1472.0
307,06/29/25 12:30:00 PM,55.364,1600.0
308,06/29/25 12:45:00 PM,56.230,2304.0
309,06/29/25 01:00:00 PM,55.189,1728.0
310,06/29/25 01:15:00 PM,54.842,1664.0
311,06/29/25 01:30:00 PM,54.842,1600.0
312,06/29/25 01:45:00 PM,55.017,1536.0
313,06/29/25 02:00:00 PM,55.364,1408.0
314,06/29/25 02:15:00 PM,55.884,1472.0
315,06/29/25 02:30:00 PM,55.884,1472.0
316,06/29/25 02:45:00 PM,55.711,1408.0
317,06/29/25 03:00:00 PM,55.884,1280.0
318,06/29/25 03:15:00 PM,56.230,1344.0
319,06/29/25 03:30:00 PM,56.230,1152.0
320,06/29/25 03:45:00 PM,56.404,1152.0
321,06/29/25 04:00:00 PM,56.404,960.0
322,06/29/25 04:15:00 PM,56.577,800.0
323,06/29/25 04:30:00 PM,56.577,704.0
324,06/29/25 04:45:00 PM,56.404,672.0
325,06/29/25 05:00:00 PM,56.230,512.0
326,06/29/25 05:15:00 PM,55.884,464.0
327,06/29/25 05:30:00 PM,55.017,368.0
328,06/29/25 05:45:00 PM,55.189,288.0
329,06/29/25 06:00:00 PM,55.189,232.0
330,06/29/25 06:15:00 PM,55.189,184.0
331,06/29/25 06:30:00 PM,55.364,144.0
332,06/29/25 06:45:00 PM,55.537,113.0
333,06/29/25 07:00:00 PM,55.364,81.0
334,06/29/25 07:15:00 PM,55.364,30.0
335,06/29/25 07:30:00 PM,55.711,20.0
336,06/29/25 07:45:00 PM,55.884,15.0
337,06/29/25 08:00:00 PM,56.057,6.0
338,06/29/25 08:15:00 PM,56.230,1.0
339,06/29/25 08:30:00 PM,56.404,0.0
340,06/29/25 08:45:00 PM,56.577,0.0
341,06/29/25 09:00:00 PM,56.404,0.0
342,06/29/25 09:15:00 PM,56.230,0.0
343,06/29/25 09:30:00 PM,56.577,0.0
344,06/29/25 09:45:00 PM,56.577,0.0
345,06/29/25 10:00:00 PM,56.750,0.0
346,06/29/25 10:15:00 PM,56.577,0.0
347,06/29/25 10:30:00 PM,56.057,0.0
348,06/29/25 10:45:00 PM,55.364,0.0
349,06/29/25 11:00:00 PM,55.189,0.0
350,06/29/25 11:15:00 PM,55.017,0.0
351,06/29/25 11:30:00 PM,55.017,0.0
352,06/29/25 11:45:00 PM,55.189,0.0
353,06/30/25 12:00:00 AM,55.189,0.0
354,06/30/25 12:15:00 AM,55.017,0.0
355,06/30/25 12:30:00 AM,55.017,0.0
356,06/30/25 12:45:00 AM,55.017,0.0
357,06/30/25 01:00:00 AM,55.017,0.0
358,06/30/25 01:15:00 AM,55.189,0.0
359,06/30/25 01:30:00 AM,55.364,0.0
360,06/30/25 01:45:00 AM,55.364,0.0
361,06/30/25 02:00:00 AM,55.364,0.0
362,06/30/25 02:15:00 AM,55.537,0.0
363,06/30/25 02:30:00 AM,55.711,0.0
364,06/30/25 02:45:00 AM,56.577,0.0
365,06/30/25 03:00:00 AM,57.614,0.0
366,06/30/25 03:15:00 AM,57.441,0.0
367,06/30/25 03:30:00 AM,57.614,0.0
368,06/30/25 03:45:00 AM,57.441,0.0
369,06/30/25 04:00:00 AM,57.441,0.0
370,06/30/25 04:15:00 AM,56.923,0.0
371,06/30/25 04:30:00 AM,56.923,0.0
372,06/30/25 04:45:00 AM,56.750,5.0
373,06/30/25 05:00:00 AM,56.750,12.0
374,06/30/25 05:15:00 AM,56.750,20.0
375,06/30/25 05:30:00 AM,56.750,25.0
376,06/30/25 05:45:00 AM,56.577,30.0
377,06/30/25 06:00:00 AM,56.404,34.0
378,06/30/25 06:15:00 AM,56.577,43.0
379,06/30/25 06:30:00 AM,56.923,144.0
380,06/30/25 06:45:00 AM,56.750,184.0
381,06/30/25 07:00:00 AM,56.577,224.0
382,06/30/25 07:15:00 AM,56.750,240.0
383,06/30/25 07:30:00 AM,56.750,320.0
384,06/30/25 07:45:00 AM,56.404,368.0
385,06/30/25 08:00:00 AM,56.577,464.0
386,06/30/25 08:15:00 AM,56.577,496.0
387,06/30/25 08:30:00 AM,57.441,608.0
388,06/30/25 08:45:00 AM,57.614,608.0
389,06/30/25 09:00:00 AM,57.614,768.0
390,06/30/25 09:15:00 AM,57.614,704.0
391,06/30/25 09:30:00 AM,57.785,864.0
392,06/30/25 09:45:00 AM,57.958,1344.0
393,06/30/25 10:00:00 AM,57.958,1216.0
394,06/30/25 10:15:00 AM,58.131,1344.0
395,06/30/25 10:30:00 AM,58.303,1344.0
396,06/30/25 10:45:00 AM,58.303,1280.0
397,06/30/25 11:00:00 AM,58.476,1536.0
398,06/30/25 11:15:00 AM,58.476,1280.0
399,06/30/25 11:30:00 AM,58.476,1536.0
400,06/30/25 11:45:00 AM,58.476,1344.0
401,06/30/25 12:00:00 PM,58.647,1216.0
402,06/30/25 12:15:00 PM,58.993,1344.0
403,06/30/25 12:30:00 PM,59.164,1344.0
404,06/30/25 12:45:00 PM,59.337,1600.0
405,06/30/25 01:00:00 PM,58.820,1856.0
406,06/30/25 01:15:00 PM,58.131,1472.0
407,06/30/25 01:30:00 PM,58.647,1152.0
408,06/30/25 01:45:00 PM,58.993,1664.0
409,06/30/25 02:00:00 PM,58.647,1664.0
410,06/30/25 02:15:00 PM,57.958,272.0
411,06/30/25 02:30:00 PM,59.680,448.0
412,06/30/25 02:45:00 PM,58.303,1536.0
413,06/30/25 03:00:00 PM,56.923,1472.0
414,06/30/25 03:15:00 PM,56.404,672.0
415,06/30/25 03:30:00 PM,56.923,1024.0
416,06/30/25 03:45:00 PM,57.268,960.0
417,06/30/25 04:00:00 PM,57.785,512.0
418,06/30/25 04:15:00 PM,58.476,896.0
419,06/30/25 04:30:00 PM,58.303,704.0
420,06/30/25 04:45:00 PM,57.614,608.0
421,06/30/25 05:00:00 PM,57.614,512.0
422,06/30/25 05:15:00 PM,57.441,448.0
423,06/30/25 05:30:00 PM,56.923,352.0
424,06/30/25 05:45:00 PM,56.750,288.0
425,06/30/25 06:00:00 PM,57.441,256.0
426,06/30/25 06:15:00 PM,57.614,192.0
427,06/30/25 06:30:00 PM,57.614,144.0
428,06/30/25 06:45:00 PM,57.441,106.0
429,06/30/25 07:00:00 PM,56.923,68.0
430,06/30/25 07:15:00 PM,56.923,27.0
431,06/30/25 07:30:00 PM,57.268,22.0
432,06/30/25 07:45:00 PM,57.268,14.0
433,06/30/25 08:00:00 PM,57.614,6.0
434,06/30/25 08:15:00 PM,57.785,1.0
435,06/30/25 08:30:00 PM,57.785,0.0
436,06/30/25 08:45:00 PM,57.614,0.0
437,06/30/25 09:00:00 PM,57.614,0.0
438,06/30/25 09:15:00 PM,57.614,0.0
439,06/30/25 09:30:00 PM,57.785,0.0
440,06/30/25 09:45:00 PM,57.958,0.0
441,06/30/25 10:00:00 PM,58.131,0.0
442,06/30/25 10:15:00 PM,58.131,0.0
443,06/30/25 10:30:00 PM,57.785,0.0
444,06/30/25 10:45:00 PM,57.785,0.0
445,06/30/25 11:00:00 PM,57.958,0.0
446,06/30/25 11:15:00 PM,57.958,0.0
447,06/30/25 11:30:00 PM,56.923,0.0
448,06/30/25 11:45:00 PM,56.750,0.0
449,07/01/25 12:00:00 AM,56.577,0.0
450,07/01/25 12:15:00 AM,56.577,0.0
451,07/01/25 12:30:00 AM,56.404,0.0
452,07/01/25 12:45:00 AM,56.577,0.0
453,07/01/25 01:00:00 AM,56.577,0.0
454,07/01/25 01:15:00 AM,56.577,0.0
455,07/01/25 01:30:00 AM,56.577,0.0
456,07/01/25 01:45:00 AM,56.577,0.0
457,07/01/25 02:00:00 AM,56.750,0.0
458,07/01/25 02:15:00 AM,56.750,0.0
459,07/01/25 02:30:00 AM,56.750,0.0
460,07/01/25 02:45:00 AM,56.750,0.0
461,07/01/25 03:00:00 AM,56.404,0.0
462,07/01/25 03:15:00 AM,56.923,0.0
463,07/01/25 03:30:00 AM,57.096,0.0
464,07/01/25 03:45:00 AM,56.750,0.0
465,07/01/25 04:00:00 AM,56.923,0.0
466,07/01/25 04:15:00 AM,56.923,0.0
467,07/01/25 04:30:00 AM,56.923,0.0
468,07/01/25 04:45:00 AM,56.750,4.0
469,07/01/25 05:00:00 AM,56.404,12.0
470,07/01/25 05:15:00 AM,56.404,20.0
471,07/01/25 05:30:00 AM,56.404,26.0
472,07/01/25 05:45:00 AM,56.577,33.0
473,07/01/25 06:00:00 AM,56.577,38.0
474,07/01/25 06:15:00 AM,56.577,45.0
475,07/01/25 06:30:00 AM,56.750,144.0
476,07/01/25 06:45:00 AM,56.750,184.0
477,07/01/25 07:00:00 AM,56.923,232.0
478,07/01/25 07:15:00 AM,56.923,272.0
479,07/01/25 07:30:00 AM,57.096,336.0
480,07/01/25 07:45:00 AM,57.096,400.0
481,07/01/25 08:00:00 AM,57.096,448.0
482,07/01/25 08:15:00 AM,57.096,512.0
483,07/01/25 08:30:00 AM,57.441,608.0
484,07/01/25 08:45:00 AM,57.785,704.0
485,07/01/25 09:00:00 AM,57.958,336.0
486,07/01/25 09:15:00 AM,57.958,800.0
487,07/01/25 09:30:00 AM,57.958,896.0
488,07/01/25 09:45:00 AM,57.958,1152.0
489,07/01/25 10:00:00 AM,57.785,992.0
490,07/01/25 10:15:00 AM,57.785,1344.0
491,07/01/25 10:30:00 AM,57.441,1152.0
492,07/01/25 10:45:00 AM,57.441,1408.0
493,07/01/25 11:00:00 AM,57.268,1728.0
494,07/01/25 11:15:00 AM,57.268,1664.0
495,07/01/25 11:30:00 AM,57.268,232.0
496,07/01/25 11:45:00 AM,57.441,192.0
497,07/01/25 12:00:00 PM,57.096,304.0
498,07/01/25 12:15:00 PM,57.441,416.0
499,07/01/25 12:30:00 PM,56.404,288.0
500,07/01/25 12:45:00 PM,56.923,208.0
501,07/01/25 01:00:00 PM,57.096,192.0
502,07/01/25 01:15:00 PM,57.096,672.0
503,07/01/25 01:30:00 PM,57.096,768.0
504,07/01/25 01:45:00 PM,57.614,1344.0
505,07/01/25 02:00:00 PM,57.785,1664.0
506,07/01/25 02:15:00 PM,57.958,1280.0
507,07/01/25 02:30:00 PM,58.647,1344.0
508,07/01/25 02:45:00 PM,58.647,1600.0
509,07/01/25 03:00:00 PM,58.476,992.0
510,07/01/25 03:15:00 PM,58.303,576.0
511,07/01/25 03:30:00 PM,57.958,608.0
512,07/01/25 03:45:00 PM,56.577,384.0
513,07/01/25 04:00:00 PM,57.441,272.0
514,07/01/25 04:15:00 PM,56.923,168.0
515,07/01/25 04:30:00 PM,56.923,98.0
516,07/01/25 04:45:00 PM,57.268,71.0
517,07/01/25 05:00:00 PM,57.785,101.0
518,07/01/25 05:15:00 PM,57.785,128.0
519,07/01/25 05:30:00 PM,57.785,384.0
520,07/01/25 05:45:00 PM,58.131,248.0
521,07/01/25 06:00:00 PM,57.441,272.0
522,07/01/25 06:15:00 PM,56.923,200.0
523,07/01/25 06:30:00 PM,57.268,106.0
524,07/01/25 06:45:00 PM,57.268,94.0
525,07/01/25 07:00:00 PM,57.441,78.0
526,07/01/25 07:15:00 PM,58.820,72.0
527,07/01/25 07:30:00 PM,60.195,41.0
528,07/01/25 07:45:00 PM,61.054,21.0
529,07/01/25 08:00:00 PM,61.054,6.0
530,07/01/25 08:15:00 PM,59.337,0.0
531,07/01/25 08:30:00 PM,57.614,0.0
532,07/01/25 08:45:00 PM,57.268,0.0
533,07/01/25 09:00:00 PM,58.820,0.0
534,07/01/25 09:15:00 PM,58.476,0.0
535,07/01/25 09:30:00 PM,58.131,0.0
536,07/01/25 09:45:00 PM,57.096,0.0
537,07/01/25 10:00:00 PM,56.750,0.0
538,07/01/25 10:15:00 PM,56.923,0.0
539,07/01/25 10:30:00 PM,57.096,0.0
540,07/01/25 10:45:00 PM,57.096,0.0
541,07/01/25 11:00:00 PM,57.096,0.0
542,07/01/25 11:15:00 PM,57.096,0.0
543,07/01/25 11:30:00 PM,56.923,0.0
544,07/01/25 11:45:00 PM,56.577,0.0
545,07/02/25 12:00:00 AM,56.404,0.0
546,07/02/25 12:15:00 AM,56.577,0.0
547,07/02/25 12:30:00 AM,56.577,0.0
